seqno,configno,fitnessScore,dust,lcase_masking,soft_masking,ungapped,xdrop_gap,xdrop_gap_final,xdrop_ungap
216,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
217,1847,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
217,1848,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
218,2724,85.19825,no,FALSE,TRUE,FALSE,30,100,20
219,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
220,1724,79.888,20 64 1,FALSE,TRUE,FALSE,30,100,20
221,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
222,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
222,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
223,1597,213.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
223,1598,213.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
224,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
225,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
226,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
227,2724,85.19825,no,FALSE,TRUE,FALSE,30,100,20
228,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
229,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
230,1724,79.9265,20 64 1,FALSE,TRUE,FALSE,30,100,20
231,1599,87,20 64 1,FALSE,TRUE,TRUE,30,100,20
232,1724,97.175,20 64 1,FALSE,TRUE,FALSE,30,100,20
233,1974,86.95125,20 64 1,FALSE,FALSE,FALSE,30,100,20
234,1847,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
234,1848,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
235,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
235,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
236,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
236,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
237,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
238,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
238,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
238,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
238,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
238,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
239,1724,90,20 64 1,FALSE,TRUE,FALSE,30,100,20
240,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
240,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
240,1952,92.333333333,20 64 1,FALSE,FALSE,FALSE,30,0,0.1
240,1953,92.333333333,20 64 1,FALSE,FALSE,FALSE,30,0,0.5
240,1957,92.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.1,0.1
240,1958,92.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.1,0.5
240,1962,92.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.5,0.1
240,1963,92.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.5,0.5
240,1967,92.333333333,20 64 1,FALSE,FALSE,FALSE,30,10,0.1
240,1968,92.333333333,20 64 1,FALSE,FALSE,FALSE,30,10,0.5
241,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
242,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
242,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
243,1849,93.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
243,1954,93.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
243,1959,93.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
243,1964,93.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
243,1969,93.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
244,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
244,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
244,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
244,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
244,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
245,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
246,1847,142.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
246,1848,142.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
247,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
248,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
249,1847,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
249,1848,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
250,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
250,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
251,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
252,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
252,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
252,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
252,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
252,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
253,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
254,1724,79.3645,20 64 1,FALSE,TRUE,FALSE,30,100,20
255,1847,112.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
255,1848,112.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
256,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
256,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
257,1597,173.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
257,1598,173.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
258,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
259,1724,90,20 64 1,FALSE,TRUE,FALSE,30,100,20
260,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
260,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
261,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
261,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
261,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
261,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
261,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
262,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
262,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
263,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
263,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
264,1597,123.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
264,1598,123.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
265,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
266,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
267,1724,79.921,20 64 1,FALSE,TRUE,FALSE,30,100,20
268,1599,87,20 64 1,FALSE,TRUE,TRUE,30,100,20
269,1724,100,20 64 1,FALSE,TRUE,FALSE,30,100,20
270,1724,79.7975,20 64 1,FALSE,TRUE,FALSE,30,100,20
271,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
272,2724,85.11775,no,FALSE,TRUE,FALSE,30,100,20
273,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
274,2724,85.1155,no,FALSE,TRUE,FALSE,30,100,20
275,1954,83.37175,20 64 1,FALSE,FALSE,FALSE,30,0,20
275,1959,83.37175,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
275,1964,83.37175,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
275,1969,83.37175,20 64 1,FALSE,FALSE,FALSE,30,10,20
276,1847,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
276,1848,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
277,1724,90,20 64 1,FALSE,TRUE,FALSE,30,100,20
278,1597,83.00975,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
278,1598,83.00975,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
279,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
280,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
280,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
281,1724,79.916,20 64 1,FALSE,TRUE,FALSE,30,100,20
282,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
283,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
284,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
285,1597,153.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
285,1598,153.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
286,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
286,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
287,1597,113.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
287,1598,113.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
288,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
289,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
290,1974,86.91125,20 64 1,FALSE,FALSE,FALSE,30,100,20
291,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
291,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
292,1597,113.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
292,1598,113.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
293,1847,112.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
293,1848,112.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
294,1724,79.9245,20 64 1,FALSE,TRUE,FALSE,30,100,20
295,2724,85.19825,no,FALSE,TRUE,FALSE,30,100,20
297,1724,89.95625,20 64 1,FALSE,TRUE,FALSE,30,100,20
298,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
298,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
299,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
300,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
301,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
302,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
302,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
302,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
302,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
302,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
303,2597,232.333333333,no,FALSE,TRUE,TRUE,30,100,0.1
303,2598,232.333333333,no,FALSE,TRUE,TRUE,30,100,0.5
304,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
305,1724,90,20 64 1,FALSE,TRUE,FALSE,30,100,20
306,1597,213.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
306,1598,213.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
307,1847,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
307,1848,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
308,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
308,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
309,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
310,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
310,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
311,1597,1193.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
311,1598,1193.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
312,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
312,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
313,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
314,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
315,1597,83.42225,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
315,1598,83.42225,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
316,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
316,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
317,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
318,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
319,1597,82.90475,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
319,1598,82.90475,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
320,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
321,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
322,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
322,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
323,1974,86.64275,20 64 1,FALSE,FALSE,FALSE,30,100,20
324,1724,89.95475,20 64 1,FALSE,TRUE,FALSE,30,100,20
325,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
326,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
327,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
327,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
328,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
329,1847,112.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
329,1848,112.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
330,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
331,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
332,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
332,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
333,1724,79.552,20 64 1,FALSE,TRUE,FALSE,30,100,20
334,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
334,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
335,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
336,1847,132.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
336,1848,132.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
337,1724,79.359,20 64 1,FALSE,TRUE,FALSE,30,100,20
338,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
338,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
339,1597,243.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
339,1598,243.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
340,1599,87,20 64 1,FALSE,TRUE,TRUE,30,100,20
340,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
341,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
341,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
342,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
343,1597,203.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
343,1598,203.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
344,1597,83.45775,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
344,1598,83.45775,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
345,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
345,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
346,1847,92.040833333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
346,1848,92.040833333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
347,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
348,1847,172.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
348,1848,172.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
349,1724,79.8495,20 64 1,FALSE,TRUE,FALSE,30,100,20
350,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
350,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
351,1599,86,20 64 1,FALSE,TRUE,TRUE,30,100,20
352,1724,90,20 64 1,FALSE,TRUE,FALSE,30,100,20
353,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
354,1724,79.8395,20 64 1,FALSE,TRUE,FALSE,30,100,20
355,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
356,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
357,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
358,1847,122.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
358,1848,122.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
359,1974,86.9605,20 64 1,FALSE,FALSE,FALSE,30,100,20
360,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
361,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
361,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
362,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
362,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
363,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
363,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
364,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
364,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
365,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
365,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
365,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
365,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
365,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
366,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
366,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
367,1724,79.8085,20 64 1,FALSE,TRUE,FALSE,30,100,20
368,1724,79.9035,20 64 1,FALSE,TRUE,FALSE,30,100,20
369,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
370,1847,102.033833333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
370,1848,102.033833333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
371,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
372,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
372,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
373,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
374,1847,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
374,1848,92.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
375,1597,133.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
375,1598,133.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
376,1597,83.4595,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
376,1598,83.4595,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
377,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
378,1724,79.8535,20 64 1,FALSE,TRUE,FALSE,30,100,20
379,1724,79.924,20 64 1,FALSE,TRUE,FALSE,30,100,20
380,1597,153.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
380,1598,153.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
381,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
381,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
381,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
381,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
381,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
382,1597,223.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
382,1598,223.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
383,1847,112.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
383,1848,112.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
384,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
384,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
384,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
384,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
384,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
385,1847,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
385,1848,102.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
386,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
386,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
387,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
388,1724,79.845,20 64 1,FALSE,TRUE,FALSE,30,100,20
389,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
389,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
390,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
391,1847,152.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
391,1848,152.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
392,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
393,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
394,2724,85.19825,no,FALSE,TRUE,FALSE,30,100,20
395,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
396,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
396,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
396,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
396,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
396,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
397,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
398,1597,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
398,1598,83.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
399,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
400,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
401,1724,79.9225,20 64 1,FALSE,TRUE,FALSE,30,100,20
402,1847,142.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
402,1848,142.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
403,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
404,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
404,1954,83.5,20 64 1,FALSE,FALSE,FALSE,30,0,20
404,1959,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.1,20
404,1964,83.5,20 64 1,FALSE,FALSE,FALSE,30,0.5,20
404,1969,83.5,20 64 1,FALSE,FALSE,FALSE,30,10,20
405,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
405,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
405,1952,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0,0.1
405,1953,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0,0.5
405,1957,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.1,0.1
405,1958,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.1,0.5
405,1962,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.5,0.1
405,1963,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,0.5,0.5
405,1967,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,10,0.1
405,1968,82.333333333,20 64 1,FALSE,FALSE,FALSE,30,10,0.5
406,1597,82.859,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
406,1598,82.859,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
407,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
408,1724,79.572,20 64 1,FALSE,TRUE,FALSE,30,100,20
409,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
410,1724,90,20 64 1,FALSE,TRUE,FALSE,30,100,20
411,1974,107,20 64 1,FALSE,FALSE,FALSE,30,100,20
412,1974,86.957,20 64 1,FALSE,FALSE,FALSE,30,100,20
413,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
413,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
414,1597,193.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
414,1598,193.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
415,1599,87,20 64 1,FALSE,TRUE,TRUE,30,100,20
416,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
417,1597,143.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
417,1598,143.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
418,1847,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.1
418,1848,82.333333333,20 64 1,FALSE,FALSE,TRUE,30,100,0.5
419,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
419,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
420,1599,87,20 64 1,FALSE,TRUE,TRUE,30,100,20
420,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
421,1599,87,20 64 1,FALSE,TRUE,TRUE,30,100,20
422,1724,90,20 64 1,FALSE,TRUE,FALSE,30,100,20
423,1597,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
423,1598,103.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
424,1597,113.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
424,1598,113.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
425,1849,83.5,20 64 1,FALSE,FALSE,TRUE,30,100,20
426,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
427,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
428,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
429,1597,133.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
429,1598,133.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
430,1974,87,20 64 1,FALSE,FALSE,FALSE,30,100,20
431,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
432,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
433,1597,83.46125,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
433,1598,83.46125,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
434,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
435,1597,3033.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
435,1598,3033.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
436,1597,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.1
436,1598,93.5,20 64 1,FALSE,TRUE,TRUE,30,100,0.5
437,1724,80,20 64 1,FALSE,TRUE,FALSE,30,100,20
438,2597,82.333333333,no,FALSE,TRUE,TRUE,30,100,0.1
438,2598,82.333333333,no,FALSE,TRUE,TRUE,30,100,0.5
