configno,dust,lcase_masking,soft_masking,ungapped,xdrop_gap,xdrop_gap_final,xdrop_ungap
2796,no,FALSE,FALSE,TRUE,0.1,100,0
2797,no,FALSE,FALSE,TRUE,0.1,100,0.1
2798,no,FALSE,FALSE,TRUE,0.1,100,0.5
2799,no,FALSE,FALSE,TRUE,0.1,100,20
2800,no,FALSE,FALSE,TRUE,0.1,100,100
2801,no,FALSE,FALSE,TRUE,0.5,0,0
2802,no,FALSE,FALSE,TRUE,0.5,0,0.1
2803,no,FALSE,FALSE,TRUE,0.5,0,0.5
2804,no,FALSE,FALSE,TRUE,0.5,0,20
2805,no,FALSE,FALSE,TRUE,0.5,0,100
2806,no,FALSE,FALSE,TRUE,0.5,0.1,0
2807,no,FALSE,FALSE,TRUE,0.5,0.1,0.1
2808,no,FALSE,FALSE,TRUE,0.5,0.1,0.5
2809,no,FALSE,FALSE,TRUE,0.5,0.1,20
2810,no,FALSE,FALSE,TRUE,0.5,0.1,100
2811,no,FALSE,FALSE,TRUE,0.5,0.5,0
2812,no,FALSE,FALSE,TRUE,0.5,0.5,0.1
2813,no,FALSE,FALSE,TRUE,0.5,0.5,0.5
2814,no,FALSE,FALSE,TRUE,0.5,0.5,20
2815,no,FALSE,FALSE,TRUE,0.5,0.5,100
2816,no,FALSE,FALSE,TRUE,0.5,10,0
2817,no,FALSE,FALSE,TRUE,0.5,10,0.1
2818,no,FALSE,FALSE,TRUE,0.5,10,0.5
2819,no,FALSE,FALSE,TRUE,0.5,10,20
2820,no,FALSE,FALSE,TRUE,0.5,10,100
2821,no,FALSE,FALSE,TRUE,0.5,100,0
2822,no,FALSE,FALSE,TRUE,0.5,100,0.1
2823,no,FALSE,FALSE,TRUE,0.5,100,0.5
2824,no,FALSE,FALSE,TRUE,0.5,100,20
2825,no,FALSE,FALSE,TRUE,0.5,100,100
2826,no,FALSE,FALSE,TRUE,30,0,0
2827,no,FALSE,FALSE,TRUE,30,0,0.1
2828,no,FALSE,FALSE,TRUE,30,0,0.5
2829,no,FALSE,FALSE,TRUE,30,0,20
2830,no,FALSE,FALSE,TRUE,30,0,100
2831,no,FALSE,FALSE,TRUE,30,0.1,0
2832,no,FALSE,FALSE,TRUE,30,0.1,0.1
2833,no,FALSE,FALSE,TRUE,30,0.1,0.5
2834,no,FALSE,FALSE,TRUE,30,0.1,20
2835,no,FALSE,FALSE,TRUE,30,0.1,100
2836,no,FALSE,FALSE,TRUE,30,0.5,0
2837,no,FALSE,FALSE,TRUE,30,0.5,0.1
2838,no,FALSE,FALSE,TRUE,30,0.5,0.5
2839,no,FALSE,FALSE,TRUE,30,0.5,20
2840,no,FALSE,FALSE,TRUE,30,0.5,100
2841,no,FALSE,FALSE,TRUE,30,10,0
2842,no,FALSE,FALSE,TRUE,30,10,0.1
2843,no,FALSE,FALSE,TRUE,30,10,0.5
2844,no,FALSE,FALSE,TRUE,30,10,20
2845,no,FALSE,FALSE,TRUE,30,10,100
2846,no,FALSE,FALSE,TRUE,30,100,0
2847,no,FALSE,FALSE,TRUE,30,100,0.1
2848,no,FALSE,FALSE,TRUE,30,100,0.5
2849,no,FALSE,FALSE,TRUE,30,100,20
2850,no,FALSE,FALSE,TRUE,30,100,100
2851,no,FALSE,FALSE,TRUE,100,0,0
2852,no,FALSE,FALSE,TRUE,100,0,0.1
2853,no,FALSE,FALSE,TRUE,100,0,0.5
2854,no,FALSE,FALSE,TRUE,100,0,20
2855,no,FALSE,FALSE,TRUE,100,0,100
2856,no,FALSE,FALSE,TRUE,100,0.1,0
2857,no,FALSE,FALSE,TRUE,100,0.1,0.1
2858,no,FALSE,FALSE,TRUE,100,0.1,0.5
2859,no,FALSE,FALSE,TRUE,100,0.1,20
2860,no,FALSE,FALSE,TRUE,100,0.1,100
2861,no,FALSE,FALSE,TRUE,100,0.5,0
2862,no,FALSE,FALSE,TRUE,100,0.5,0.1
2863,no,FALSE,FALSE,TRUE,100,0.5,0.5
2864,no,FALSE,FALSE,TRUE,100,0.5,20
2865,no,FALSE,FALSE,TRUE,100,0.5,100
2866,no,FALSE,FALSE,TRUE,100,10,0
2867,no,FALSE,FALSE,TRUE,100,10,0.1
2868,no,FALSE,FALSE,TRUE,100,10,0.5
2869,no,FALSE,FALSE,TRUE,100,10,20
2870,no,FALSE,FALSE,TRUE,100,10,100
2871,no,FALSE,FALSE,TRUE,100,100,0
2872,no,FALSE,FALSE,TRUE,100,100,0.1
2873,no,FALSE,FALSE,TRUE,100,100,0.5
2874,no,FALSE,FALSE,TRUE,100,100,20
2875,no,FALSE,FALSE,TRUE,100,100,100
2876,no,FALSE,FALSE,FALSE,0,0,0
2877,no,FALSE,FALSE,FALSE,0,0,0.1
2878,no,FALSE,FALSE,FALSE,0,0,0.5
2879,no,FALSE,FALSE,FALSE,0,0,20
2880,no,FALSE,FALSE,FALSE,0,0,100
2881,no,FALSE,FALSE,FALSE,0,0.1,0
2882,no,FALSE,FALSE,FALSE,0,0.1,0.1
2883,no,FALSE,FALSE,FALSE,0,0.1,0.5
2884,no,FALSE,FALSE,FALSE,0,0.1,20
2885,no,FALSE,FALSE,FALSE,0,0.1,100
2886,no,FALSE,FALSE,FALSE,0,0.5,0
2887,no,FALSE,FALSE,FALSE,0,0.5,0.1
2888,no,FALSE,FALSE,FALSE,0,0.5,0.5
2889,no,FALSE,FALSE,FALSE,0,0.5,20
2890,no,FALSE,FALSE,FALSE,0,0.5,100
2891,no,FALSE,FALSE,FALSE,0,10,0
2892,no,FALSE,FALSE,FALSE,0,10,0.1
2893,no,FALSE,FALSE,FALSE,0,10,0.5
2894,no,FALSE,FALSE,FALSE,0,10,20
2895,no,FALSE,FALSE,FALSE,0,10,100
2896,no,FALSE,FALSE,FALSE,0,100,0
2897,no,FALSE,FALSE,FALSE,0,100,0.1
2898,no,FALSE,FALSE,FALSE,0,100,0.5
2899,no,FALSE,FALSE,FALSE,0,100,20
2900,no,FALSE,FALSE,FALSE,0,100,100
2901,no,FALSE,FALSE,FALSE,0.1,0,0
2902,no,FALSE,FALSE,FALSE,0.1,0,0.1
2903,no,FALSE,FALSE,FALSE,0.1,0,0.5
2904,no,FALSE,FALSE,FALSE,0.1,0,20
2905,no,FALSE,FALSE,FALSE,0.1,0,100
2906,no,FALSE,FALSE,FALSE,0.1,0.1,0
2907,no,FALSE,FALSE,FALSE,0.1,0.1,0.1
2908,no,FALSE,FALSE,FALSE,0.1,0.1,0.5
2909,no,FALSE,FALSE,FALSE,0.1,0.1,20
2910,no,FALSE,FALSE,FALSE,0.1,0.1,100
2911,no,FALSE,FALSE,FALSE,0.1,0.5,0
2912,no,FALSE,FALSE,FALSE,0.1,0.5,0.1
2913,no,FALSE,FALSE,FALSE,0.1,0.5,0.5
2914,no,FALSE,FALSE,FALSE,0.1,0.5,20
2915,no,FALSE,FALSE,FALSE,0.1,0.5,100
2916,no,FALSE,FALSE,FALSE,0.1,10,0
2917,no,FALSE,FALSE,FALSE,0.1,10,0.1
2918,no,FALSE,FALSE,FALSE,0.1,10,0.5
2919,no,FALSE,FALSE,FALSE,0.1,10,20
2920,no,FALSE,FALSE,FALSE,0.1,10,100
2921,no,FALSE,FALSE,FALSE,0.1,100,0
2922,no,FALSE,FALSE,FALSE,0.1,100,0.1
2923,no,FALSE,FALSE,FALSE,0.1,100,0.5
2924,no,FALSE,FALSE,FALSE,0.1,100,20
2925,no,FALSE,FALSE,FALSE,0.1,100,100
2926,no,FALSE,FALSE,FALSE,0.5,0,0
2927,no,FALSE,FALSE,FALSE,0.5,0,0.1
2928,no,FALSE,FALSE,FALSE,0.5,0,0.5
2929,no,FALSE,FALSE,FALSE,0.5,0,20
2930,no,FALSE,FALSE,FALSE,0.5,0,100
2931,no,FALSE,FALSE,FALSE,0.5,0.1,0
2932,no,FALSE,FALSE,FALSE,0.5,0.1,0.1
2933,no,FALSE,FALSE,FALSE,0.5,0.1,0.5
2934,no,FALSE,FALSE,FALSE,0.5,0.1,20
2935,no,FALSE,FALSE,FALSE,0.5,0.1,100
2936,no,FALSE,FALSE,FALSE,0.5,0.5,0
2937,no,FALSE,FALSE,FALSE,0.5,0.5,0.1
2938,no,FALSE,FALSE,FALSE,0.5,0.5,0.5
2939,no,FALSE,FALSE,FALSE,0.5,0.5,20
2940,no,FALSE,FALSE,FALSE,0.5,0.5,100
2941,no,FALSE,FALSE,FALSE,0.5,10,0
2942,no,FALSE,FALSE,FALSE,0.5,10,0.1
2943,no,FALSE,FALSE,FALSE,0.5,10,0.5
2944,no,FALSE,FALSE,FALSE,0.5,10,20
2945,no,FALSE,FALSE,FALSE,0.5,10,100
2946,no,FALSE,FALSE,FALSE,0.5,100,0
2947,no,FALSE,FALSE,FALSE,0.5,100,0.1
2948,no,FALSE,FALSE,FALSE,0.5,100,0.5
2949,no,FALSE,FALSE,FALSE,0.5,100,20
2950,no,FALSE,FALSE,FALSE,0.5,100,100
2951,no,FALSE,FALSE,FALSE,30,0,0
2952,no,FALSE,FALSE,FALSE,30,0,0.1
2953,no,FALSE,FALSE,FALSE,30,0,0.5
2954,no,FALSE,FALSE,FALSE,30,0,20
2955,no,FALSE,FALSE,FALSE,30,0,100
2956,no,FALSE,FALSE,FALSE,30,0.1,0
2957,no,FALSE,FALSE,FALSE,30,0.1,0.1
2958,no,FALSE,FALSE,FALSE,30,0.1,0.5
2959,no,FALSE,FALSE,FALSE,30,0.1,20
2960,no,FALSE,FALSE,FALSE,30,0.1,100
2961,no,FALSE,FALSE,FALSE,30,0.5,0
2962,no,FALSE,FALSE,FALSE,30,0.5,0.1
2963,no,FALSE,FALSE,FALSE,30,0.5,0.5
2964,no,FALSE,FALSE,FALSE,30,0.5,20
2965,no,FALSE,FALSE,FALSE,30,0.5,100
2966,no,FALSE,FALSE,FALSE,30,10,0
2967,no,FALSE,FALSE,FALSE,30,10,0.1
2968,no,FALSE,FALSE,FALSE,30,10,0.5
2969,no,FALSE,FALSE,FALSE,30,10,20
2970,no,FALSE,FALSE,FALSE,30,10,100
2971,no,FALSE,FALSE,FALSE,30,100,0
2972,no,FALSE,FALSE,FALSE,30,100,0.1
2973,no,FALSE,FALSE,FALSE,30,100,0.5
2974,no,FALSE,FALSE,FALSE,30,100,20
2975,no,FALSE,FALSE,FALSE,30,100,100
2976,no,FALSE,FALSE,FALSE,100,0,0
2977,no,FALSE,FALSE,FALSE,100,0,0.1
2978,no,FALSE,FALSE,FALSE,100,0,0.5
2979,no,FALSE,FALSE,FALSE,100,0,20
2980,no,FALSE,FALSE,FALSE,100,0,100
2981,no,FALSE,FALSE,FALSE,100,0.1,0
2982,no,FALSE,FALSE,FALSE,100,0.1,0.1
2983,no,FALSE,FALSE,FALSE,100,0.1,0.5
2984,no,FALSE,FALSE,FALSE,100,0.1,20
2985,no,FALSE,FALSE,FALSE,100,0.1,100
2986,no,FALSE,FALSE,FALSE,100,0.5,0
2987,no,FALSE,FALSE,FALSE,100,0.5,0.1
2988,no,FALSE,FALSE,FALSE,100,0.5,0.5
2989,no,FALSE,FALSE,FALSE,100,0.5,20
2990,no,FALSE,FALSE,FALSE,100,0.5,100
2991,no,FALSE,FALSE,FALSE,100,10,0
2992,no,FALSE,FALSE,FALSE,100,10,0.1
2993,no,FALSE,FALSE,FALSE,100,10,0.5
2994,no,FALSE,FALSE,FALSE,100,10,20
2995,no,FALSE,FALSE,FALSE,100,10,100
2996,no,FALSE,FALSE,FALSE,100,100,0
2997,no,FALSE,FALSE,FALSE,100,100,0.1
2998,no,FALSE,FALSE,FALSE,100,100,0.5
2999,no,FALSE,FALSE,FALSE,100,100,20
3000,no,FALSE,FALSE,FALSE,100,100,100
